frame,x,y,z,numObj,rangeIdx,range,dopplerIdx,doppler,peakVal
0,"[-0.33789062 -0.15820312  1.61132812  1.64453125  1.67578125  1.64453125
  1.67578125 -0.32226562 -0.3515625  -0.16210938 -0.3515625  -0.12890625
 -0.140625  ]","[0.2890625  0.35351562 1.48828125 1.59765625 1.69921875 1.57617188
 1.7109375  0.34765625 0.35351562 0.32617188 0.31640625 0.296875
 0.33984375]","[ 0.25976562 -0.40820312  0.828125    0.6796875   0.49414062  0.73046875
  0.45703125  0.203125    0.25976562 -0.36523438  0.30273438 -0.40234375
 -0.42578125]",13,[11 12 50 51 52 51 52 11 12 11 12 11 12],"[0.515625 0.5625   2.34375  2.390625 2.4375   2.390625 2.4375   0.515625
 0.5625   0.515625 0.5625   0.515625 0.5625  ]",[ 0  0  2  2  2  3  3 -1 -1  0  0 -1 -1],"[ 0.          0.          0.25052108  0.25052108  0.25052108  0.37578163
  0.37578163 -0.12526054 -0.12526054  0.          0.         -0.12526054
 -0.12526054]",[ 9  7  9 12  9  9  7 26 19  8  6 18 15]
0,"[-0.38671875 -0.28515625 -0.38671875  1.68554688  1.71875     1.67578125
  1.5390625   1.56835938  1.59960938  1.56835938  1.75195312 -0.38671875
 -0.33789062 -0.36914062 -0.2109375  -0.3515625  -0.2109375  -0.16210938
 -0.17578125]","[0.34960938 0.2109375  0.31054688 1.61523438 1.66210938 1.765625
 1.609375   1.60742188 1.61914062 1.6875     1.5859375  0.37890625
 0.33789062 0.375      0.17773438 0.36328125 0.30664062 0.28515625
 0.28320312]","[ 0.2109375   0.49609375  0.26367188 -0.21484375  0.04101562  0.140625
  0.73242188  0.8203125   0.87109375  0.63867188  0.59960938  0.15429688
  0.19335938  0.19921875  0.49023438  0.24609375 -0.421875   -0.3984375
 -0.453125  ]",19,[12 13 12 50 51 52 50 51 52 51 52 12 11 12 12 12 12 11 12],"[0.5625   0.609375 0.5625   2.34375  2.390625 2.4375   2.34375  2.390625
 2.4375   2.390625 2.4375   0.5625   0.515625 0.5625   0.5625   0.5625
 0.5625   0.515625 0.5625  ]",[ 0  0  1  2  2  2  3  3  3  4  4 -2 -1 -1  0  1 -2 -1 -1],"[ 0.          0.          0.12526054  0.25052108  0.25052108  0.25052108
  0.37578163  0.37578163  0.37578163  0.50104217  0.50104217 -0.25052108
 -0.12526054 -0.12526054  0.          0.12526054 -0.25052108 -0.12526054
 -0.12526054]",[ 6  4 13 11 14 10  7 10  7  7  6  7 26 23  5 13  5 14 14]
0,"[-0.421875    1.83203125 -0.33789062 -0.3515625   1.8671875   1.90429688
  1.56835938  1.67578125  1.71875     1.64453125 -0.35546875 -0.36914062
  1.63085938 -0.32226562 -0.38671875  1.90429688  1.00585938  1.02539062]","[0.359375   0.         0.33789062 0.390625   0.         0.
 1.8046875  1.76953125 1.65820312 1.65429688 0.36523438 0.42382812
 1.87109375 0.38476562 0.39648438 0.         2.06445312 2.1015625 ]","[ 0.09765625  2.25        0.19335938  0.203125   -1.95703125 -2.05078125
 -0.0234375   0.0546875   0.12695312  0.52539062  0.08398438  0.03320312
  0.1171875   0.11523438  0.09375    -1.9140625   0.05273438  0.15820312]",18,[12 50 11 12 49 50 51 52 51 51 11 12 53 11 12 50 49 50],"[0.5625   2.34375  0.515625 0.5625   2.296875 2.34375  2.390625 2.4375
 2.390625 2.390625 0.515625 0.5625   2.484375 0.515625 0.5625   2.34375
 2.296875 2.34375 ]",[ 0  0  1  1  1  1  2  2  3  4 -2 -2 -2 -1 -1 -1  1  1],"[ 0.          0.          0.12526054  0.12526054  0.12526054  0.12526054
  0.25052108  0.25052108  0.37578163  0.50104217 -0.25052108 -0.25052108
 -0.25052108 -0.12526054 -0.12526054 -0.12526054  0.12526054  0.12526054]",[ 6  6 15 15  8  7 10  8  9  9  8  8  8 26 23  8  5  5]
0,"[ 1.8671875   1.83203125 -0.38671875  1.8671875   1.46484375  1.56835938
  1.59960938  1.49414062  1.64453125  1.70898438  1.79492188  1.90429688
  2.19726562]","[0.         0.         0.3671875  0.         1.70507812 1.74609375
 1.79492188 1.72851562 1.72460938 1.73632812 0.         0.
 0.        ]","[-1.90625    -1.99804688  0.17773438 -2.109375    0.66210938  0.453125
  0.40234375  0.70507812  0.20507812  0.4921875  -2.2421875  -2.1796875
 -2.05078125]",13,[49 50 12 49 50 51 52 51 51 53 49 50 50],"[2.296875 2.34375  0.5625   2.296875 2.34375  2.390625 2.4375   2.390625
 2.390625 2.484375 2.296875 2.34375  2.34375 ]",[ 0  0  1  1  2  2  2  3  4 -2 -1 -1  2],"[ 0.          0.          0.12526054  0.12526054  0.25052108  0.25052108
  0.25052108  0.37578163  0.50104217 -0.25052108 -0.12526054 -0.12526054
  0.25052108]",[ 7  8  8  6  6 10  7  6  6  9  8 10  4]
0,"[1.8671875  1.83203125 1.71875    1.71875    1.64453125 1.67578125
 1.70898438 1.79492188 1.00585938 1.02539062 1.07617188]","[0.         0.         1.65625    1.6015625  1.6875     1.72851562
 1.7734375  0.         1.96875    2.0390625  2.00976562]","[-1.671875   -1.8515625  -0.15039062  0.44921875  0.40625     0.38671875
  0.33789062 -1.66015625  0.62695312  0.53320312  0.28710938]",11,[49 50 51 51 51 52 53 49 49 50 49],"[2.296875 2.34375  2.390625 2.390625 2.390625 2.4375   2.484375 2.296875
 2.296875 2.34375  2.296875]",[ 0  0  2  4  5 -2 -2 -1  0  0 -1],"[ 0.          0.          0.25052108  0.50104217  0.62630271 -0.25052108
 -0.25052108 -0.12526054  0.          0.         -0.12526054]",[ 5  5 10 11  9  9 10  7  3  3  4]
0,"[1.97851562 1.9375     2.05078125 1.56835938 1.64453125 1.71875
 1.59960938 1.63085938 1.66210938 0.953125   0.93359375 1.09960938]","[0.         0.         0.         1.7890625  1.7109375  1.65820312
 1.83984375 1.84765625 1.8984375  2.140625   2.07226562 2.05078125]","[-2.34375    -1.94726562 -1.99804688  0.23632812 -0.29882812 -0.1171875
  0.04296875  0.32226562  0.21679688 -0.09375     0.33789062  0.29296875]",12,[50 49 50 51 51 51 52 53 54 50 49 50],"[2.34375  2.296875 2.34375  2.390625 2.390625 2.390625 2.4375   2.484375
 2.53125  2.34375  2.296875 2.34375 ]",[ 0  1  1  2  4  5 -2 -2 -2  0  1  1],"[ 0.          0.12526054  0.12526054  0.25052108  0.50104217  0.62630271
 -0.25052108 -0.25052108 -0.25052108  0.          0.12526054  0.12526054]",[5 7 6 8 7 8 7 9 8 3 4 5]
0,"[ 1.8671875   1.83203125  1.79296875  1.79492188  1.83203125  1.64453125
  1.67578125  1.46484375  1.64453125  1.64453125  1.70898438  1.66210938
  1.8671875   1.83203125  1.00585938 -2.34375   ]","[0.         0.         0.         0.         0.         1.578125
 1.67578125 1.81445312 1.67382812 1.63867188 1.78515625 1.8828125
 0.         0.         2.0625     0.        ]","[-2.1015625  -2.24804688  2.328125   -2.20898438  1.99804688  0.72265625
  0.56835938  0.24023438  0.46484375  0.57226562  0.26367188  0.31640625
 -2.00976562 -2.10546875 -0.10742188 -2.10351562]",16,[49 50 51 49 50 51 52 50 51 51 53 54 49 50 49 50],"[2.296875 2.34375  2.390625 2.296875 2.34375  2.390625 2.4375   2.34375
 2.390625 2.390625 2.484375 2.53125  2.296875 2.34375  2.296875 2.34375 ]",[ 0  0  0  1  1  2  2  4  4  5 -2 -2 -1 -1  1  4],"[ 0.          0.          0.          0.12526054  0.12526054  0.25052108
  0.25052108  0.50104217  0.50104217  0.62630271 -0.25052108 -0.25052108
 -0.12526054 -0.12526054  0.12526054  0.50104217]",[7 8 6 7 7 9 8 5 9 9 9 8 7 8 4 3]
0,"[1.8671875  1.7578125  1.56835938 1.64453125 1.64453125 1.67578125
 1.70898438 1.8671875  1.90429688 1.09960938]","[0.         0.         1.80078125 1.72460938 1.73046875 1.72851562
 1.7734375  0.         0.         2.06054688]","[-1.83007812 -1.81445312 -0.09570312 -0.20507812  0.1484375   0.38671875
  0.33398438 -1.71484375 -1.9921875   0.19921875]",10,[49 50 51 51 51 52 53 49 50 50],"[2.296875 2.34375  2.390625 2.390625 2.390625 2.4375   2.484375 2.296875
 2.34375  2.34375 ]",[ 0  0  2  4  5 -2 -2 -1 -1  0],"[ 0.          0.          0.25052108  0.50104217  0.62630271 -0.25052108
 -0.25052108 -0.12526054 -0.12526054  0.        ]",[ 5  5  7 11 10  9 11  8  7  3]
0,"[1.97851562 1.8671875  1.90429688 1.41992188 1.56835938 1.49414062
 1.63085938 1.63085938 1.171875   1.02539062]","[0.         0.         0.         1.89648438 1.78320312 1.8125
 1.875      1.84960938 2.015625   2.10546875]","[-2.25       -2.13085938  2.20507812  0.32226562  0.27539062  0.44726562
  0.          0.31054688  0.24023438  0.09375   ]",10,[50 49 50 51 51 51 53 53 50 50],"[2.34375  2.296875 2.34375  2.390625 2.390625 2.390625 2.484375 2.484375
 2.34375  2.34375 ]",[ 0  1  1  2  4  5 -3 -2  0  1],"[ 0.          0.12526054  0.12526054  0.25052108  0.50104217  0.62630271
 -0.37578163 -0.25052108  0.          0.12526054]",[ 5  7  6  6  6  7  8 10  3  4]
0,"[1.8671875  1.7578125  1.64453125 1.63085938 1.79492188 1.90429688
 1.07617188]","[0.         0.         1.72070312 1.859375   0.         0.
 2.01953125]","[-1.97460938 -2.10351562 -0.23632812  0.2421875  -1.97460938 -2.03320312
  0.1953125 ]",7,[49 50 51 53 49 50 49],[2.296875 2.34375  2.390625 2.484375 2.296875 2.34375  2.296875],[ 0  0  2 -2 -1 -1 -1],"[ 0.          0.          0.25052108 -0.25052108 -0.12526054 -0.12526054
 -0.12526054]",[6 7 8 9 7 9 4]
0,[1.8671875  1.97851562 1.59960938 1.63085938 1.00585938 1.09960938],[0.         0.         1.7890625  1.859375   2.06445312 2.06445312],[-2.140625   -2.28515625  0.42578125  0.2421875   0.05273438 -0.14648438],6,[49 50 52 53 49 50],[2.296875 2.34375  2.4375   2.484375 2.296875 2.34375 ],[ 1  1 -2 -2  1  1],[ 0.12526054  0.12526054 -0.25052108 -0.25052108  0.12526054  0.12526054],[ 7  6  9 10  4  4]
0,[1.83203125 1.64453125 1.67578125],[0.         1.7265625  1.75195312],[-2.29101562  0.19140625  0.25976562],3,[50 51 52],[2.34375  2.390625 2.4375  ],[0 2 2],[0.         0.25052108 0.25052108],[ 5 10  8]
0,"[1.9375     1.09960938 1.31835938 1.56835938 1.67578125 1.56835938
 1.56835938 1.59960938 1.79492188 1.83203125 1.00585938 1.97851562
 2.19726562 1.00585938]","[0.         2.06835938 1.89648438 1.75976562 1.7265625  1.78710938
 1.77539062 1.76757812 0.         0.         2.05273438 0.
 0.         2.04492188]","[-2.16210938  0.09375     0.3984375   0.39453125  0.39257812  0.24414062
  0.32617188  0.51171875 -1.91796875 -1.99804688  0.23046875 -2.0390625
 -2.25        0.28710938]",14,[49 50 50 51 52 51 51 52 49 50 49 50 50 49],"[2.296875 2.34375  2.34375  2.390625 2.4375   2.390625 2.390625 2.4375
 2.296875 2.34375  2.296875 2.34375  2.34375  2.296875]",[ 1  1  2  2  2  4  5 -2 -1 -1  1  1  2 -1],"[ 0.12526054  0.12526054  0.25052108  0.25052108  0.25052108  0.50104217
  0.62630271 -0.25052108 -0.12526054 -0.12526054  0.12526054  0.12526054
  0.25052108 -0.12526054]",[6 4 6 9 8 7 8 8 7 7 4 4 4 4]
0,"[1.8671875  1.7578125  1.64453125 1.75195312 1.71875    1.56835938
 1.5234375 ]","[0.         1.23828125 1.70703125 1.66796875 1.6484375  1.79296875
 1.90234375]","[ 2.16210938  0.93164062  0.31835938  0.3046875  -0.21289062  0.19140625
 -0.02539062]",7,[49 50 51 52 51 51 52],[2.296875 2.34375  2.390625 2.4375   2.390625 2.390625 2.4375  ],[ 1  2  2  2  4  5 -2],"[ 0.12526054  0.25052108  0.25052108  0.25052108  0.50104217  0.62630271
 -0.25052108]",[ 8 11 13 11  8  9  6]
0,"[1.46484375 1.56835938 1.59960938 1.56835938 1.75195312 1.56835938
 1.46484375 1.56835938]","[1.79882812 1.77734375 1.81835938 1.75585938 1.65625    1.75976562
 1.80078125 1.75976562]","[0.33203125 0.30859375 0.2734375  0.41796875 0.36132812 0.39453125
 0.32226562 0.39453125]",8,[50 51 52 51 52 51 50 51],[2.34375  2.390625 2.4375   2.390625 2.4375   2.390625 2.34375  2.390625],[2 2 2 3 3 4 5 5],"[0.25052108 0.25052108 0.25052108 0.37578163 0.37578163 0.50104217
 0.62630271 0.62630271]",[ 7 11  9  7  7  9  6 10]
0,"[1.61132812 1.64453125 1.59960938 1.56835938 1.59960938 1.56835938
 1.56835938 1.59960938 1.5234375  1.8671875 ]","[1.5625     1.7109375  1.80859375 1.71679688 1.69140625 1.80078125
 1.75976562 1.83789062 1.89257812 0.        ]","[ 0.67382812  0.29101562  0.33789062  0.5546875   0.72460938 -0.09570312
  0.39453125  0.08984375  0.20703125 -1.97460938]",10,[50 51 52 51 52 51 51 52 52 49],"[2.34375  2.390625 2.4375   2.390625 2.4375   2.390625 2.390625 2.4375
 2.4375   2.296875]",[ 2  2  2  3  3  4  5  5 -2 -1],"[ 0.25052108  0.25052108  0.25052108  0.37578163  0.37578163  0.50104217
  0.62630271  0.62630271 -0.25052108 -0.12526054]",[ 9 13 11  7  6  7 10  7  7  6]
0,"[ 1.24609375  1.41992188  1.46484375  1.56835938  1.67578125  1.59960938
  1.70898438  2.19726562 -2.390625  ]","[1.96484375 1.921875   1.80664062 1.77539062 1.75585938 1.79101562
 1.74609375 0.         0.        ]","[ 0.29296875  0.09570312  0.29492188  0.31640625  0.21875     0.41601562
  0.45703125 -1.90429688 -1.68554688]",9,[50 51 50 51 52 52 53 50 51],"[2.34375  2.390625 2.34375  2.390625 2.4375   2.4375   2.484375 2.34375
 2.390625]",[ 1  1  2  2  2 -2 -2  1  1],"[ 0.12526054  0.12526054  0.25052108  0.25052108  0.25052108 -0.25052108
 -0.25052108  0.12526054  0.12526054]",[ 4  5  8 12 10  7  8  4  3]
0,"[1.79492188 1.8671875  1.7578125  1.68554688 1.64453125 1.67578125
 1.56835938 1.8671875  1.67578125 1.63085938 1.8671875  1.90429688
 0.93359375]","[0.         0.         0.         1.38867188 1.671875   1.72460938
 1.69921875 0.         1.75585938 1.86914062 0.         0.
 1.87109375]","[-1.68359375 -2.22851562  2.26171875  0.85351562  0.46484375  0.40039062
  0.60546875  2.15429688  0.21875     0.15625    -1.94335938 -2.29101562
  0.953125  ]",13,[49 49 50 50 51 52 51 49 52 53 49 50 49],"[2.296875 2.296875 2.34375  2.34375  2.390625 2.4375   2.390625 2.296875
 2.4375   2.484375 2.296875 2.34375  2.296875]",[ 0  1  1  2  2  2  3 -2 -2 -2 -1 -1  0],"[ 0.          0.12526054  0.12526054  0.25052108  0.25052108  0.25052108
  0.37578163 -0.25052108 -0.25052108 -0.25052108 -0.12526054 -0.12526054
  0.        ]",[ 5  9  9 11 13 11  8  6  9  8  8  9  3]
0,[ 1.46484375  1.56835938  1.59960938  1.49414062  1.63085938 -2.34375   ],[1.80859375 1.78125    1.8203125  1.84375    1.85546875 0.        ],[ 0.28320312  0.28710938  0.26171875  0.2890625   0.26757812 -1.90625   ],6,[50 51 52 51 53 50],[2.34375  2.390625 2.4375   2.390625 2.484375 2.34375 ],[ 2  2  2  3 -2  2],[ 0.25052108  0.25052108  0.25052108  0.37578163 -0.25052108  0.25052108],[ 6 11  9  6  7  4]
0,"[2.00976562 1.97851562 1.79492188 1.7578125  1.64453125 1.59960938
 1.64453125 1.56835938 1.70898438 1.8671875  1.97851562 1.00585938
 1.07617188]","[0.         0.         0.         0.         1.69335938 1.81445312
 1.70117188 1.75976562 1.76367188 0.         0.         1.99804688
 1.9609375 ]","[-2.0625     -1.87304688 -2.01953125 -2.265625    0.38671875  0.3046875
  0.34375     0.39453125  0.37890625 -1.87890625 -2.05273438  0.52148438
  0.52148438]",13,[49 50 49 50 51 52 51 51 53 49 50 49 49],"[2.296875 2.34375  2.296875 2.34375  2.390625 2.4375   2.390625 2.390625
 2.484375 2.296875 2.34375  2.296875 2.296875]",[ 0  0  1  1  2  2  3  4 -2 -1 -1  0 -1],"[ 0.          0.          0.12526054  0.12526054  0.25052108  0.25052108
  0.37578163  0.50104217 -0.25052108 -0.12526054 -0.12526054  0.
 -0.12526054]",[ 7  7  8  9 12  9  8  7  9  7  8  4  4]
0,"[1.8671875  1.90429688 1.31835938 1.49414062 1.67578125 1.5234375
 1.78515625 1.79492188 1.02539062 2.125     ]","[0.         0.         1.93554688 1.86328125 1.76367188 1.90234375
 1.7265625  0.         2.08789062 0.        ]","[-2.140625   -2.05078125  0.109375    0.10742188  0.14453125 -0.06445312
  0.0546875  -2.2734375   0.29296875 -1.95703125]",10,[49 50 50 51 52 52 53 49 50 50],"[2.296875 2.34375  2.34375  2.390625 2.4375   2.4375   2.484375 2.296875
 2.34375  2.34375 ]",[ 0  0  2  2  2 -2 -2 -1  0  2],"[ 0.          0.          0.25052108  0.25052108  0.25052108 -0.25052108
 -0.25052108 -0.12526054  0.          0.25052108]",[5 5 5 9 8 6 9 6 3 3]
0,"[1.8671875  1.83203125 1.9375     1.83203125 1.56835938 1.59960938
 1.39257812 1.64453125 1.56835938 1.63085938 2.00976562]","[0.         0.         0.         0.         1.7109375  1.81445312
 1.86523438 1.69921875 1.7578125  1.86132812 0.        ]","[-2.05273438 -2.19726562 -2.140625    2.16796875  0.57226562  0.3046875
  0.27539062  0.35351562  0.40820312  0.21875    -2.1640625 ]",11,[49 50 49 50 51 52 50 51 51 53 49],"[2.296875 2.34375  2.296875 2.34375  2.390625 2.4375   2.34375  2.390625
 2.390625 2.484375 2.296875]",[ 0  0  1  1  2  2  4  4  5 -2  0],"[ 0.          0.          0.12526054  0.12526054  0.25052108  0.25052108
  0.50104217  0.50104217  0.62630271 -0.25052108  0.        ]",[6 6 9 9 9 7 6 9 8 8 6]
0,"[1.90429688 1.56835938 1.56835938 1.56835938 1.59960938 1.63085938
 1.8671875  1.90429688 1.00585938 1.02539062]","[0.         1.80078125 1.78710938 1.77929688 1.8203125  1.86523438
 0.         0.         2.04492188 2.10742188]","[-2.05078125 -0.09570312  0.24414062  0.29882812  0.26171875  0.19335938
 -1.98632812 -2.29101562  0.28710938  0.05273438]",10,[50 51 51 51 52 53 49 50 49 50],"[2.34375  2.390625 2.390625 2.390625 2.4375   2.484375 2.296875 2.34375
 2.296875 2.34375 ]",[ 0  2  4  5 -2 -2 -1 -1 -1 -1],"[ 0.          0.25052108  0.50104217  0.62630271 -0.25052108 -0.25052108
 -0.12526054 -0.12526054 -0.12526054 -0.12526054]",[6 8 8 8 7 8 7 7 4 4]
0,[1.79492188 1.7578125  1.56835938 1.56835938],[0.         0.         1.73242188 1.75976562],[-2.2578125   2.25195312  0.50195312  0.39453125],4,[49 50 51 51],[2.296875 2.34375  2.390625 2.390625],[1 1 2 4],[0.12526054 0.12526054 0.25052108 0.50104217],[7 7 7 7]
0,[1.79492188 1.7578125  1.64453125 1.70898438 1.79492188 1.97851562],[0.        0.        1.734375  1.7578125 0.        0.       ],[-1.875      -1.70117188 -0.08789062  0.40820312 -1.7734375  -1.921875  ],6,[49 50 51 53 49 50],[2.296875 2.34375  2.390625 2.484375 2.296875 2.34375 ],[ 0  0  2 -2 -1 -1],[ 0.          0.          0.25052108 -0.25052108 -0.12526054 -0.12526054],[6 6 7 9 6 8]
0,[1.49414062 1.59960938 1.70898438 1.8671875  1.83203125],[1.83203125 1.81445312 1.77734375 0.         0.        ],[ 0.35351562  0.3046875   0.31054688 -2.0859375   2.25      ],5,[51 52 53 49 50],[2.390625 2.4375   2.484375 2.296875 2.34375 ],[ 4 -2 -2 -1 -1],[ 0.50104217 -0.25052108 -0.25052108 -0.12526054 -0.12526054],[7 7 8 7 7]
0,[1.8671875  1.83203125 1.71875    1.75195312 1.67578125 1.70898438],[0.         0.         1.63867188 1.6953125  1.68164062 1.78515625],[-2.22851562  2.30859375  0.27929688 -0.01367188  0.5546875   0.26757812],6,[49 50 51 52 52 53],[2.296875 2.34375  2.390625 2.4375   2.4375   2.484375],[ 1  1  2  2 -2 -2],[ 0.12526054  0.12526054  0.25052108  0.25052108 -0.25052108 -0.25052108],[ 9  9 10  8  6  8]
0,[1.64453125 1.67578125],[1.73242188 1.76953125],[-0.11328125 -0.00390625],2,[51 52],[2.390625 2.4375  ],[2 2],[0.25052108 0.25052108],[9 7]
0,[1.49414062 1.59960938 1.56835938 1.97851562 1.09960938],[1.85742188 1.83398438 1.78710938 0.         2.0234375 ],[ 0.17773438  0.15234375  0.24414062 -2.25        0.43945312],5,[51 52 51 50 50],[2.390625 2.4375   2.390625 2.34375  2.34375 ],[ 2  2  4 -1 -1],[ 0.25052108  0.25052108  0.50104217 -0.12526054 -0.12526054],[8 8 8 7 4]
0,"[1.79492188 1.71875    1.59960938 1.56835938 1.56835938 1.8671875
 1.83203125 1.07617188]","[0.         1.61132812 1.83007812 1.79882812 1.74414062 0.
 0.         1.9453125 ]","[-2.15429688  0.41015625  0.18164062  0.15039062  0.45703125 -2.18945312
  2.14453125  0.57421875]",8,[49 51 52 51 51 49 50 49],[2.296875 2.390625 2.4375   2.390625 2.390625 2.296875 2.34375  2.296875],[ 1  2  2  4  5 -1 -1  1],"[ 0.12526054  0.25052108  0.25052108  0.50104217  0.62630271 -0.12526054
 -0.12526054  0.12526054]",[ 7 11  9  7  8  8  7  4]
0,"[1.68554688 1.64453125 1.67578125 1.56835938 1.67578125 1.7578125
 1.64453125 1.64453125]","[1.62304688 1.73632812 1.76757812 1.80273438 1.75976562 1.43554688
 1.73046875 1.6953125 ]","[-0.14648438  0.0546875  -0.0859375  -0.05273438  0.1953125  -0.5859375
  0.1328125   0.37695312]",8,[50 51 52 51 52 50 51 51],[2.34375  2.390625 2.4375   2.390625 2.4375   2.34375  2.390625 2.390625],[2 2 2 3 3 4 4 5],"[0.25052108 0.25052108 0.25052108 0.37578163 0.37578163 0.50104217
 0.50104217 0.62630271]",[ 9 11 10  6  7  9 10  9]
0,"[1.39257812 1.56835938 1.59960938 1.56835938 1.67578125 1.49414062
 1.64453125 1.67578125]","[1.86328125 1.79101562 1.83789062 1.79882812 1.76367188 1.83203125
 1.6796875  1.73632812]","[0.29296875 0.2109375  0.08789062 0.15039062 0.15234375 0.35351562
 0.4375     0.34765625]",8,[50 51 52 51 52 51 51 52],[2.34375  2.390625 2.4375   2.390625 2.4375   2.390625 2.390625 2.4375  ],[ 2  2  2  3  3  4  5 -2],"[ 0.25052108  0.25052108  0.25052108  0.37578163  0.37578163  0.50104217
  0.62630271 -0.25052108]",[ 6 11 10  6  6  7  9  7]
0,"[1.8671875  1.83203125 1.7578125  1.71875    1.59960938 1.56835938
 1.59960938 1.64453125 1.64453125 1.8671875  1.83203125]","[0.         0.         1.0546875  1.55273438 1.828125   1.76757812
 1.81445312 1.734375   1.7109375  0.         0.        ]","[-2.18945312  2.06835938  1.13671875  0.59570312  0.1953125   0.36132812
  0.3046875   0.08789062  0.29882812 -2.05273438 -2.24804688]",11,[49 50 50 51 52 51 52 51 51 49 50],"[2.296875 2.34375  2.34375  2.390625 2.4375   2.390625 2.4375   2.390625
 2.390625 2.296875 2.34375 ]",[ 1  1  2  2  2  3  3  4  5 -1 -1],"[ 0.12526054  0.12526054  0.25052108  0.25052108  0.25052108  0.37578163
  0.37578163  0.50104217  0.62630271 -0.12526054 -0.12526054]",[ 9  9 10 12 10  7  7  8  9  8  8]
0,"[1.68554688 1.64453125 1.75195312 1.64453125 1.59960938 1.49414062
 1.49414062]","[1.62890625 1.72070312 1.69335938 1.7109375  1.81445312 1.796875
 1.80078125]","[0.01953125 0.22851562 0.06445312 0.29882812 0.3046875  0.50390625
 0.49023438]",7,[50 51 52 51 52 51 51],[2.34375  2.390625 2.4375   2.390625 2.4375   2.390625 2.390625],[2 2 2 3 3 4 5],"[0.25052108 0.25052108 0.25052108 0.37578163 0.37578163 0.50104217
 0.62630271]",[11 13 11  7  7  7  7]
